"cts","date","GPS (Lat.) [deg]","GPS (Long.) [deg]","GPS (Alt.) [m]","GPS (2D speed) [m/s]","GPS (3D speed) [m/s]","fix","precision"
"107160.03789473684","2019-11-25T11:19:43.154Z","23.0549611","72.4769298","51.52104306842385","2.968","2.76","3","151"
"107214.90778947368","2019-11-25T11:19:43.209Z","23.0549595","72.4769297","51.49004306842385","3.008","2.97","3","151"
"107269.77768421052","2019-11-25T11:19:43.264Z","23.0549579","72.4769296","51.47204306842385","3.017","3.01","3","151"
"107324.64757894736","2019-11-25T11:19:43.319Z","23.0549565","72.4769295","51.43904306842385","2.944","3.02","3","151"
"107379.5174736842","2019-11-25T11:19:43.374Z","23.0549554","72.4769291","51.47404306842385","2.858","2.95","3","151"
"107434.38736842104","2019-11-25T11:19:43.429Z","23.0549541","72.4769286","51.57704306842385","2.966","2.86","3","151"
"107489.25726315788","2019-11-25T11:19:43.484Z","23.0549527","72.4769284","51.63104306842385","3.006","2.97","3","151"
"107544.12715789472","2019-11-25T11:19:43.539Z","23.0549511","72.4769283","51.64204306842385","3.113","3.01","3","151"
"107598.99705263156","2019-11-25T11:19:43.594Z","23.0549496","72.4769284","51.58104306842385","3.073","3.11","3","151"
"107653.8669473684","2019-11-25T11:19:43.649Z","23.0549479","72.4769287","51.492043068423854","3.037","3.07","3","151"
"107708.73684210524","2019-11-25T11:19:43.704Z","23.0549462","72.4769285","51.483043068423854","3.204","3.04","3","151"
"107763.60673684208","2019-11-25T11:19:43.759Z","23.0549448","72.4769279","51.53404306842385","3.216","3.21","3","151"
"107818.47663157892","2019-11-25T11:19:43.814Z","23.0549434","72.4769282","51.54104306842385","3.102","3.22","3","151"
"107873.34652631576","2019-11-25T11:19:43.869Z","23.0549418","72.4769281","51.53704306842385","3.144","3.1","3","151"
"107928.2164210526","2019-11-25T11:19:43.924Z","23.0549406","72.4769278","51.56404306842385","3.056","3.15","3","151"
"107983.08631578943","2019-11-25T11:19:43.979Z","23.0549389","72.4769278","51.58004306842385","3.144","3.06","3","151"
"108037.95621052627","2019-11-25T11:19:44.034Z","23.0549374","72.4769279","51.55704306842385","3.124","3.15","3","151"
"108092.82610526311","2019-11-25T11:19:44.089Z","23.0549366","72.4769276","51.57904306842385","2.85","3.13","3","151"
"108147.696","2019-11-25T11:19:44.144Z","23.0549352","72.4769276","51.53404306842385","2.804","2.85","3","151"
"108203.00752941176","2019-11-25T11:19:44.199Z","23.0549336","72.4769276","51.49704306842385","2.859","2.81","3","151"
"108258.31905882352","2019-11-25T11:19:44.254Z","23.0549319","72.4769276","51.49604306842385","2.982","2.86","3","151"
"108313.63058823528","2019-11-25T11:19:44.309Z","23.0549305","72.4769275","51.56104306842385","3.073","2.98","3","151"
"108368.94211764704","2019-11-25T11:19:44.364Z","23.0549291","72.4769273","51.53704306842385","3.008","3.08","3","151"
"108424.2536470588","2019-11-25T11:19:44.419Z","23.0549274","72.4769274","51.53204306842385","3.078","3.01","3","151"
"108479.56517647055","2019-11-25T11:19:44.474Z","23.0549257","72.4769274","51.53104306842385","3.143","3.08","3","151"
"108534.87670588231","2019-11-25T11:19:44.529Z","23.0549241","72.4769274","51.50204306842385","3.129","3.15","3","151"
"108590.18823529407","2019-11-25T11:19:44.584Z","23.0549223","72.4769272","51.45904306842385","3.201","3.13","3","151"
"108645.49976470583","2019-11-25T11:19:44.639Z","23.0549209","72.4769278","51.41704306842385","3.104","3.2","3","151"
"108700.8112941176","2019-11-25T11:19:44.694Z","23.0549195","72.4769277","51.39504306842385","3.039","3.11","3","151"
"108756.12282352935","2019-11-25T11:19:44.749Z","23.0549182","72.4769275","51.45604306842385","3.052","3.04","3","151"
"108811.43435294111","2019-11-25T11:19:44.804Z","23.0549164","72.4769273","51.39404306842385","3.109","3.06","3","151"
"108866.74588235287","2019-11-25T11:19:44.859Z","23.0549149","72.4769272","51.39704306842385","3.081","3.11","3","151"
"108922.05741176463","2019-11-25T11:19:44.914Z","23.0549137","72.4769266","51.50004306842385","3.122","3.08","3","151"
"108977.36894117639","2019-11-25T11:19:44.969Z","23.0549123","72.4769262","51.52604306842385","3.12","3.12","3","151"
"109032.68047058815","2019-11-25T11:19:45.024Z","23.0549108","72.4769261","51.52504306842385","3.13","3.12","3","151"
"109087.992","2019-11-25T11:19:45.079Z","23.0549095","72.4769259","51.55204306842385","3.057","3.13","3","141"
"109142.74442105263","2019-11-25T11:19:45.134Z","23.0549078","72.4769266","51.43804306842385","2.969","3.06","3","141"
"109197.49684210526","2019-11-25T11:19:45.189Z","23.054906","72.4769268","51.40304306842385","3.092","2.97","3","141"
"109252.2492631579","2019-11-25T11:19:45.244Z","23.0549044","72.4769267","51.370043068423854","3.075","3.09","3","141"
"109307.00168421053","2019-11-25T11:19:45.299Z","23.0549028","72.4769267","51.32104306842385","3.068","3.08","3","141"
"109361.75410526316","2019-11-25T11:19:45.354Z","23.0549017","72.4769266","51.37104306842385","3.001","3.07","3","141"
"109416.50652631579","2019-11-25T11:19:45.409Z","23.0549003","72.4769266","51.34004306842385","2.922","3","3","141"
"109471.25894736842","2019-11-25T11:19:45.464Z","23.0548984","72.4769265","51.24904306842385","3.004","2.93","3","141"
"109526.01136842105","2019-11-25T11:19:45.519Z","23.054897","72.4769264","51.239043068423854","2.98","3.01","3","141"
"109580.76378947368","2019-11-25T11:19:45.574Z","23.0548955","72.4769264","51.25304306842385","3.032","2.98","3","141"
"109635.51621052632","2019-11-25T11:19:45.629Z","23.0548945","72.4769265","51.29804306842385","2.883","3.04","3","141"
"109690.26863157895","2019-11-25T11:19:45.684Z","23.054893","72.4769266","51.30504306842385","2.919","2.89","3","141"
"109745.02105263158","2019-11-25T11:19:45.739Z","23.0548916","72.4769267","51.28604306842385","2.89","2.92","3","141"
"109799.77347368421","2019-11-25T11:19:45.794Z","23.0548903","72.4769267","51.31204306842385","2.863","2.89","3","141"
"109854.52589473684","2019-11-25T11:19:45.849Z","23.0548888","72.4769267","51.31704306842385","2.904","2.87","3","141"
"109909.27831578947","2019-11-25T11:19:45.904Z","23.0548875","72.4769262","51.376043068423854","2.86","2.91","3","141"
"109964.0307368421","2019-11-25T11:19:45.959Z","23.0548861","72.476926","51.39804306842385","2.874","2.86","3","141"
"110018.78315789474","2019-11-25T11:19:46.014Z","23.0548845","72.4769265","51.36004306842385","2.881","2.88","3","141"
"110073.53557894737","2019-11-25T11:19:46.069Z","23.0548829","72.4769268","51.36504306842385","2.94","2.88","3","141"
"110128.288","2019-11-25T11:19:46.124Z","23.0548811","72.4769267","51.30604306842385","2.937","2.94","3","141"
"110182.82105263158","2019-11-25T11:19:46.176Z","23.0548797","72.4769272","51.27304306842385","2.843","2.94","3","141"
"110237.35410526316","2019-11-25T11:19:46.228Z","23.0548781","72.476927","51.25004306842385","2.871","2.85","3","141"
"110291.88715789474","2019-11-25T11:19:46.280Z","23.0548765","72.4769266","51.26204306842385","2.924","2.87","3","141"
"110346.42021052632","2019-11-25T11:19:46.332Z","23.0548749","72.4769267","51.23804306842385","2.921","2.93","3","141"
"110400.9532631579","2019-11-25T11:19:46.384Z","23.0548733","72.4769269","51.19204306842385","2.948","2.93","3","141"
"110455.48631578949","2019-11-25T11:19:46.436Z","23.0548717","72.4769268","51.20604306842385","2.972","2.95","3","141"
"110510.01936842107","2019-11-25T11:19:46.488Z","23.05487","72.4769269","51.19604306842385","3.058","2.98","3","141"
"110564.55242105265","2019-11-25T11:19:46.540Z","23.0548687","72.4769269","51.19004306842385","2.949","3.06","3","141"
"110619.08547368423","2019-11-25T11:19:46.592Z","23.0548672","72.4769268","51.16804306842385","2.922","2.95","3","141"
"110673.61852631581","2019-11-25T11:19:46.645Z","23.054866","72.4769267","51.21404306842385","2.845","2.93","3","141"
"110728.15157894739","2019-11-25T11:19:46.697Z","23.0548647","72.4769265","51.21904306842385","2.809","2.85","3","141"
"110782.68463157897","2019-11-25T11:19:46.749Z","23.0548629","72.4769265","51.17904306842385","2.929","2.81","3","141"
"110837.21768421055","2019-11-25T11:19:46.801Z","23.0548612","72.4769263","51.16804306842385","2.97","2.93","3","141"
"110891.75073684214","2019-11-25T11:19:46.853Z","23.0548603","72.4769262","51.20404306842385","2.768","2.97","3","141"
"110946.28378947372","2019-11-25T11:19:46.905Z","23.0548589","72.4769262","51.20604306842385","2.771","2.77","3","141"
"111000.8168421053","2019-11-25T11:19:46.957Z","23.0548575","72.4769262","51.19804306842385","2.779","2.77","3","141"
"111055.34989473688","2019-11-25T11:19:47.009Z","23.0548558","72.476926","51.20704306842385","2.897","2.78","3","141"
"111109.88294736846","2019-11-25T11:19:47.061Z","23.0548543","72.4769255","51.257043068423854","2.976","2.9","3","141"
"111164.416","2019-11-25T11:19:47.114Z","23.0548526","72.4769255","51.23704306842385","3.054","2.98","3","141"
"111219.88044444444","2019-11-25T11:19:47.169Z","23.0548512","72.4769255","51.21904306842385","2.973","3.06","3","141"
"111275.34488888888","2019-11-25T11:19:47.224Z","23.0548507","72.476925","51.30504306842385","2.662","2.98","3","141"
"111330.80933333332","2019-11-25T11:19:47.279Z","23.0548494","72.4769247","51.31704306842385","2.665","2.66","3","141"
"111386.27377777777","2019-11-25T11:19:47.334Z","23.0548476","72.4769247","51.297043068423854","2.845","2.67","3","141"
"111441.73822222221","2019-11-25T11:19:47.389Z","23.0548463","72.4769247","51.28704306842385","2.798","2.85","3","141"
"111497.20266666665","2019-11-25T11:19:47.444Z","23.054845","72.4769244","51.297043068423854","2.757","2.8","3","141"
"111552.66711111109","2019-11-25T11:19:47.499Z","23.0548439","72.4769242","51.32804306842385","2.654","2.76","3","141"
"111608.13155555553","2019-11-25T11:19:47.554Z","23.0548426","72.4769238","51.35204306842385","2.699","2.66","3","141"
"111663.59599999998","2019-11-25T11:19:47.609Z","23.0548412","72.4769238","51.35404306842385","2.703","2.7","3","141"
"111719.06044444442","2019-11-25T11:19:47.664Z","23.05484","72.4769236","51.36304306842385","2.662","2.7","3","141"
"111774.52488888886","2019-11-25T11:19:47.719Z","23.0548386","72.4769235","51.358043068423854","2.676","2.66","3","141"
"111829.9893333333","2019-11-25T11:19:47.774Z","23.054837","72.4769233","51.35304306842385","2.792","2.68","3","141"
"111885.45377777774","2019-11-25T11:19:47.829Z","23.0548354","72.4769231","51.34604306842385","2.858","2.79","3","141"
"111940.91822222219","2019-11-25T11:19:47.884Z","23.0548338","72.476923","51.31804306842385","2.91","2.86","3","141"
"111996.38266666663","2019-11-25T11:19:47.939Z","23.0548325","72.4769226","51.30604306842385","2.845","2.91","3","141"
"112051.84711111107","2019-11-25T11:19:47.994Z","23.0548315","72.4769221","51.36504306842385","2.691","2.85","3","141"
"112107.31155555551","2019-11-25T11:19:48.049Z","23.0548304","72.4769222","51.39804306842385","2.655","2.69","3","141"
"112162.776","2019-11-25T11:19:48.104Z","23.0548289","72.476922","51.39404306842385","2.719","2.66","3","141"
"112217.84977777778","2019-11-25T11:19:48.162Z","23.0548273","72.4769221","51.39304306842385","2.784","2.72","3","141"
"112272.92355555556","2019-11-25T11:19:48.220Z","23.0548259","72.4769224","51.38704306842385","2.805","2.79","3","141"
"112327.99733333335","2019-11-25T11:19:48.278Z","23.0548244","72.4769224","51.35504306842385","2.81","2.81","3","141"
"112383.07111111113","2019-11-25T11:19:48.336Z","23.0548234","72.4769221","51.39004306842385","2.661","2.81","3","141"
"112438.14488888891","2019-11-25T11:19:48.394Z","23.0548222","72.4769218","51.39204306842385","2.576","2.66","3","141"
"112493.2186666667","2019-11-25T11:19:48.452Z","23.0548209","72.4769217","51.38604306842385","2.602","2.58","3","141"
"112548.29244444448","2019-11-25T11:19:48.510Z","23.0548196","72.4769217","51.38904306842385","2.589","2.6","3","141"
"112603.36622222226","2019-11-25T11:19:48.568Z","23.0548183","72.4769211","51.45004306842385","2.646","2.59","3","141"
"112658.44000000005","2019-11-25T11:19:48.626Z","23.0548172","72.4769208","51.46904306842385","2.586","2.65","3","141"
"112713.51377777783","2019-11-25T11:19:48.684Z","23.0548161","72.4769209","51.45804306842385","2.501","2.59","3","141"
"112768.58755555561","2019-11-25T11:19:48.742Z","23.0548149","72.4769207","51.46404306842385","2.478","2.5","3","141"
"112823.6613333334","2019-11-25T11:19:48.800Z","23.0548139","72.4769204","51.48504306842385","2.395","2.48","3","141"
"112878.73511111118","2019-11-25T11:19:48.858Z","23.0548125","72.4769204","51.47904306842385","2.491","2.4","3","141"
"112933.80888888896","2019-11-25T11:19:48.916Z","23.0548111","72.4769205","51.45604306842385","2.542","2.49","3","141"
"112988.88266666674","2019-11-25T11:19:48.974Z","23.0548097","72.4769202","51.46604306842385","2.65","2.54","3","141"
"113043.95644444453","2019-11-25T11:19:49.032Z","23.0548084","72.47692","51.48704306842385","2.69","2.65","3","141"
"113099.03022222231","2019-11-25T11:19:49.090Z","23.0548071","72.4769197","51.51204306842385","2.681","2.69","3","141"
"113154.104","2019-11-25T11:19:49.149Z","23.054806","72.4769195","51.50504306842385","2.56","2.68","3","174"
"113209.26164705883","2019-11-25T11:19:49.204Z","23.0548049","72.4769195","51.53904306842385","2.551","2.56","3","174"
"113264.41929411764","2019-11-25T11:19:49.259Z","23.0548037","72.4769191","51.58804306842385","2.566","2.55","3","174"
"113319.57694117646","2019-11-25T11:19:49.314Z","23.0548023","72.4769188","51.59104306842385","2.621","2.57","3","174"
"113374.73458823528","2019-11-25T11:19:49.369Z","23.054801","72.4769192","51.55404306842385","2.608","2.62","3","174"
"113429.8922352941","2019-11-25T11:19:49.424Z","23.0547995","72.4769195","51.52604306842385","2.675","2.61","3","174"
"113485.04988235292","2019-11-25T11:19:49.479Z","23.054798","72.4769192","51.52504306842385","2.757","2.68","3","174"
"113540.20752941174","2019-11-25T11:19:49.534Z","23.0547964","72.4769189","51.51704306842385","2.854","2.76","3","174"
"113595.36517647056","2019-11-25T11:19:49.589Z","23.0547951","72.4769189","51.51704306842385","2.821","2.86","3","174"
"113650.52282352938","2019-11-25T11:19:49.644Z","23.054794","72.4769188","51.53404306842385","2.713","2.82","3","174"
"113705.6804705882","2019-11-25T11:19:49.699Z","23.0547928","72.4769185","51.53304306842385","2.668","2.71","3","174"
"113760.83811764701","2019-11-25T11:19:49.754Z","23.0547918","72.4769184","51.57504306842385","2.574","2.67","3","174"
"113815.99576470583","2019-11-25T11:19:49.809Z","23.0547904","72.4769183","51.60604306842385","2.684","2.58","3","174"
"113871.15341176465","2019-11-25T11:19:49.864Z","23.0547891","72.476918","51.64404306842385","2.755","2.68","3","174"
"113926.31105882347","2019-11-25T11:19:49.919Z","23.0547878","72.4769177","51.67104306842385","2.698","2.76","3","174"
"113981.46870588229","2019-11-25T11:19:49.974Z","23.0547865","72.4769174","51.66504306842385","2.688","2.7","3","174"
"114036.62635294111","2019-11-25T11:19:50.029Z","23.0547853","72.4769167","51.757043068423854","2.728","2.69","3","174"
"114091.784","2019-11-25T11:19:50.084Z","23.0547836","72.476917","51.72104306842385","2.795","2.73","3","141"
"114146.28042105264","2019-11-25T11:19:50.139Z","23.0547818","72.4769171","51.66604306842385","2.894","2.8","3","141"
"114200.77684210528","2019-11-25T11:19:50.194Z","23.0547805","72.4769169","51.65704306842385","2.806","2.89","3","141"
"114255.27326315791","2019-11-25T11:19:50.249Z","23.0547789","72.4769169","51.626043068423854","2.853","2.81","3","141"
"114309.76968421055","2019-11-25T11:19:50.304Z","23.0547776","72.4769167","51.66004306842385","2.839","2.85","3","141"
"114364.26610526319","2019-11-25T11:19:50.359Z","23.0547763","72.4769167","51.66604306842385","2.762","2.84","3","141"
"114418.76252631583","2019-11-25T11:19:50.414Z","23.0547748","72.4769169","51.61604306842385","2.749","2.76","3","141"
"114473.25894736846","2019-11-25T11:19:50.469Z","23.0547731","72.4769172","51.547043068423854","2.803","2.75","3","141"
"114527.7553684211","2019-11-25T11:19:50.524Z","23.0547717","72.476917","51.54804306842385","2.795","2.8","3","141"
"114582.25178947374","2019-11-25T11:19:50.579Z","23.05477","72.476917","51.50604306842385","2.878","2.8","3","141"
"114636.74821052638","2019-11-25T11:19:50.634Z","23.0547685","72.4769168","51.49004306842385","2.856","2.88","3","141"
"114691.24463157901","2019-11-25T11:19:50.689Z","23.0547673","72.4769165","51.54004306842385","2.81","2.86","3","141"
"114745.74105263165","2019-11-25T11:19:50.744Z","23.0547657","72.4769165","51.52504306842385","2.841","2.81","3","141"
"114800.23747368429","2019-11-25T11:19:50.799Z","23.0547636","72.4769168","51.39004306842385","2.946","2.84","3","141"
"114854.73389473693","2019-11-25T11:19:50.854Z","23.0547619","72.4769169","51.370043068423854","3.008","2.95","3","141"
"114909.23031578957","2019-11-25T11:19:50.909Z","23.0547605","72.476917","51.39304306842385","2.975","3.01","3","141"
"114963.7267368422","2019-11-25T11:19:50.964Z","23.054759","72.4769171","51.373043068423854","2.988","2.98","3","141"
"115018.22315789484","2019-11-25T11:19:51.019Z","23.0547574","72.4769171","51.29204306842385","2.912","2.99","3","141"
"115072.71957894748","2019-11-25T11:19:51.074Z","23.054756","72.4769169","51.34704306842385","2.929","2.91","3","141"
"115127.216","2019-11-25T11:19:51.129Z","23.0547547","72.4769166","51.39204306842385","2.911","2.93","3","127"
"115182.21263157895","2019-11-25T11:19:51.181Z","23.0547529","72.4769168","51.31004306842385","2.934","2.91","3","127"
"115237.2092631579","2019-11-25T11:19:51.233Z","23.0547516","72.4769165","51.36504306842385","2.921","2.93","3","127"
"115292.20589473685","2019-11-25T11:19:51.285Z","23.0547502","72.4769163","51.34804306842385","2.869","2.92","3","127"
"115347.2025263158","2019-11-25T11:19:51.337Z","23.0547485","72.4769165","51.32904306842385","2.931","2.87","3","127"
"115402.19915789475","2019-11-25T11:19:51.389Z","23.0547469","72.4769165","51.27604306842385","2.919","2.93","3","127"
"115457.1957894737","2019-11-25T11:19:51.441Z","23.0547454","72.4769164","51.26704306842385","2.911","2.92","3","127"
"115512.19242105265","2019-11-25T11:19:51.493Z","23.054744","72.4769162","51.25804306842385","2.865","2.91","3","127"
"115567.1890526316","2019-11-25T11:19:51.545Z","23.0547426","72.476916","51.28104306842385","2.888","2.87","3","127"
"115622.18568421055","2019-11-25T11:19:51.597Z","23.0547414","72.4769157","51.32604306842385","2.82","2.89","3","127"
"115677.1823157895","2019-11-25T11:19:51.650Z","23.0547397","72.476916","51.29604306842385","2.863","2.82","3","127"
"115732.17894736845","2019-11-25T11:19:51.702Z","23.054738","72.4769161","51.30204306842385","2.918","2.86","3","127"
"115787.1755789474","2019-11-25T11:19:51.754Z","23.0547367","72.4769162","51.31604306842385","2.875","2.92","3","127"
"115842.17221052635","2019-11-25T11:19:51.806Z","23.0547353","72.4769161","51.27704306842385","2.82","2.88","3","127"
"115897.1688421053","2019-11-25T11:19:51.858Z","23.0547336","72.4769164","51.245043068423854","2.856","2.82","3","127"
"115952.16547368425","2019-11-25T11:19:51.910Z","23.054732","72.4769164","51.26904306842385","2.94","2.86","3","127"
"116007.1621052632","2019-11-25T11:19:51.962Z","23.0547305","72.4769164","51.239043068423854","2.883","2.94","3","127"
"116062.15873684215","2019-11-25T11:19:52.014Z","23.0547289","72.4769165","51.18204306842385","2.846","2.88","3","127"
"116117.1553684211","2019-11-25T11:19:52.066Z","23.0547275","72.4769164","51.20604306842385","2.848","2.85","3","127"
"116172.152","2019-11-25T11:19:52.119Z","23.0547261","72.4769164","51.23004306842385","2.841","2.85","3","123"
"116227.49364705883","2019-11-25T11:19:52.177Z","23.0547245","72.4769165","51.20004306842385","2.859","2.84","3","123"
"116282.83529411766","2019-11-25T11:19:52.235Z","23.0547228","72.4769169","51.11604306842385","2.864","2.86","3","123"
"116338.17694117648","2019-11-25T11:19:52.293Z","23.0547213","72.476917","51.09404306842385","2.877","2.87","3","123"
"116393.51858823531","2019-11-25T11:19:52.351Z","23.0547197","72.4769173","51.06104306842385","2.939","2.88","3","123"
"116448.86023529414","2019-11-25T11:19:52.410Z","23.0547182","72.4769177","50.986043068423854","2.886","2.94","3","123"
"116504.20188235297","2019-11-25T11:19:52.468Z","23.0547167","72.4769177","50.93904306842385","2.823","2.89","3","123"
"116559.54352941179","2019-11-25T11:19:52.526Z","23.0547153","72.4769177","50.93504306842385","2.785","2.83","3","123"
"116614.88517647062","2019-11-25T11:19:52.584Z","23.054714","72.4769176","50.95604306842385","2.784","2.79","3","123"
"116670.22682352945","2019-11-25T11:19:52.643Z","23.0547123","72.4769179","50.90704306842385","2.85","2.79","3","123"
"116725.56847058827","2019-11-25T11:19:52.701Z","23.0547111","72.4769178","50.91504306842385","2.758","2.85","3","123"
"116780.9101176471","2019-11-25T11:19:52.759Z","23.0547097","72.4769178","50.88804306842385","2.696","2.76","3","123"
"116836.25176470593","2019-11-25T11:19:52.817Z","23.0547087","72.4769179","50.94404306842385","2.648","2.7","3","123"
"116891.59341176476","2019-11-25T11:19:52.876Z","23.0547073","72.4769178","50.94704306842385","2.703","2.65","3","123"
"116946.93505882358","2019-11-25T11:19:52.934Z","23.0547059","72.4769178","50.882043068423854","2.667","2.71","3","123"
"117002.27670588241","2019-11-25T11:19:52.992Z","23.0547049","72.4769175","50.92304306842385","2.578","2.67","3","123"
"117057.61835294124","2019-11-25T11:19:53.050Z","23.0547037","72.4769174","50.882043068423854","2.52","2.58","3","123"
"117112.96","2019-11-25T11:19:53.109Z","23.0547031","72.4769171","50.91604306842385","2.339","2.52","3","120"
"117168.58315789474","2019-11-25T11:19:53.161Z","23.054702","72.4769169","50.93004306842385","2.311","2.34","3","120"
"117224.20631578947","2019-11-25T11:19:53.213Z","23.0547015","72.4769163","51.00204306842385","2.176","2.31","3","120"
"117279.8294736842","2019-11-25T11:19:53.265Z","23.0547008","72.476916","51.05604306842385","2.079","2.18","3","120"
"117335.45263157894","2019-11-25T11:19:53.317Z","23.0546999","72.4769155","51.02604306842385","2.041","2.08","3","120"
"117391.07578947367","2019-11-25T11:19:53.369Z","23.0546992","72.476915","51.03204306842385","2.052","2.04","3","120"
"117446.69894736841","2019-11-25T11:19:53.421Z","23.0546982","72.4769146","51.04304306842385","2.06","2.05","3","120"
"117502.32210526314","2019-11-25T11:19:53.473Z","23.0546969","72.4769147","51.04304306842385","2.144","2.06","3","120"
"117557.94526315788","2019-11-25T11:19:53.525Z","23.0546955","72.4769148","51.02004306842385","2.252","2.14","3","120"
"117613.56842105261","2019-11-25T11:19:53.577Z","23.0546942","72.4769147","51.03004306842385","2.344","2.25","3","120"
"117669.19157894734","2019-11-25T11:19:53.630Z","23.0546929","72.4769147","50.98104306842385","2.349","2.34","3","120"
"117724.81473684208","2019-11-25T11:19:53.682Z","23.0546915","72.4769147","50.96004306842385","2.447","2.35","3","120"
"117780.43789473681","2019-11-25T11:19:53.734Z","23.0546905","72.4769149","51.01604306842385","2.384","2.45","3","120"
"117836.06105263154","2019-11-25T11:19:53.786Z","23.0546891","72.4769149","51.05204306842385","2.494","2.38","3","120"
"117891.68421052628","2019-11-25T11:19:53.838Z","23.0546876","72.4769151","51.03204306842385","2.573","2.49","3","120"
"117947.30736842101","2019-11-25T11:19:53.890Z","23.0546861","72.4769153","51.01504306842385","2.642","2.57","3","120"
"118002.93052631574","2019-11-25T11:19:53.942Z","23.0546848","72.4769155","51.03004306842385","2.606","2.64","3","120"
"118058.55368421048","2019-11-25T11:19:53.994Z","23.0546834","72.4769156","51.004043068423854","2.602","2.61","3","120"
"118114.17684210521","2019-11-25T11:19:54.046Z","23.0546822","72.4769156","51.010043068423855","2.567","2.6","3","120"
"118169.8","2019-11-25T11:19:54.099Z","23.0546809","72.4769157","51.03904306842385","2.634","2.57","3","125"
"118224.35511111112","2019-11-25T11:19:54.154Z","23.0546795","72.4769155","50.98204306842385","2.621","2.63","3","125"
"118278.91022222223","2019-11-25T11:19:54.209Z","23.0546782","72.4769156","50.98704306842385","2.632","2.62","3","125"
"118333.46533333334","2019-11-25T11:19:54.264Z","23.0546769","72.4769155","50.97704306842385","2.598","2.63","3","125"
"118388.02044444445","2019-11-25T11:19:54.319Z","23.0546757","72.4769153","51.004043068423854","2.611","2.6","3","125"
"118442.57555555557","2019-11-25T11:19:54.374Z","23.0546742","72.4769153","50.99004306842385","2.669","2.61","3","125"
"118497.13066666668","2019-11-25T11:19:54.429Z","23.0546727","72.4769155","50.94604306842385","2.657","2.67","3","125"
"118551.68577777779","2019-11-25T11:19:54.484Z","23.0546715","72.4769155","50.94004306842385","2.58","2.66","3","125"
"118606.2408888889","2019-11-25T11:19:54.539Z","23.0546701","72.4769155","50.94404306842385","2.646","2.58","3","125"
"118660.79600000002","2019-11-25T11:19:54.594Z","23.0546691","72.4769151","50.93704306842385","2.535","2.65","3","125"
"118715.35111111113","2019-11-25T11:19:54.649Z","23.054668","72.4769151","50.97004306842385","2.498","2.54","3","125"
"118769.90622222224","2019-11-25T11:19:54.704Z","23.054667","72.4769148","50.98204306842385","2.436","2.5","3","125"
"118824.46133333335","2019-11-25T11:19:54.759Z","23.0546655","72.476915","50.92904306842385","2.474","2.44","3","125"
"118879.01644444447","2019-11-25T11:19:54.814Z","23.0546644","72.476915","50.96304306842385","2.468","2.47","3","125"
"118933.57155555558","2019-11-25T11:19:54.869Z","23.0546632","72.4769149","50.95104306842385","2.492","2.47","3","125"
"118988.12666666669","2019-11-25T11:19:54.924Z","23.054662","72.4769148","50.95004306842385","2.474","2.49","3","125"
"119042.6817777778","2019-11-25T11:19:54.979Z","23.0546609","72.4769145","50.98104306842385","2.493","2.47","3","125"
"119097.23688888892","2019-11-25T11:19:55.034Z","23.05466","72.476914","51.03504306842385","2.485","2.49","3","125"
"119151.792","2019-11-25T11:19:55.089Z","23.0546585","72.476914","51.007043068423854","2.609","2.49","3","123"
"119206.63111111111","2019-11-25T11:19:55.147Z","23.0546575","72.476914","51.04404306842385","2.483","2.61","3","123"
"119261.47022222223","2019-11-25T11:19:55.205Z","23.0546563","72.4769141","51.03004306842385","2.429","2.48","3","123"
"119316.30933333334","2019-11-25T11:19:55.263Z","23.0546551","72.4769141","51.05404306842385","2.472","2.43","3","123"
"119371.14844444445","2019-11-25T11:19:55.321Z","23.0546538","72.4769141","51.03604306842385","2.471","2.47","3","123"
"119425.98755555556","2019-11-25T11:19:55.379Z","23.0546527","72.4769139","51.05404306842385","2.444","2.47","3","123"
"119480.82666666668","2019-11-25T11:19:55.437Z","23.0546519","72.4769135","51.10004306842385","2.347","2.44","3","123"
"119535.66577777779","2019-11-25T11:19:55.495Z","23.0546508","72.4769132","51.117043068423854","2.359","2.35","3","123"
"119590.5048888889","2019-11-25T11:19:55.553Z","23.0546496","72.4769129","51.11304306842385","2.382","2.36","3","123"
"119645.34400000001","2019-11-25T11:19:55.611Z","23.0546484","72.4769127","51.14404306842385","2.45","2.38","3","123"
"119700.18311111112","2019-11-25T11:19:55.669Z","23.0546471","72.4769125","51.15104306842385","2.502","2.45","3","123"
"119755.02222222224","2019-11-25T11:19:55.727Z","23.0546459","72.4769123","51.13104306842385","2.423","2.5","3","123"
"119809.86133333335","2019-11-25T11:19:55.785Z","23.0546446","72.4769122","51.129043068423854","2.484","2.42","3","123"
"119864.70044444446","2019-11-25T11:19:55.843Z","23.0546434","72.4769118","51.17304306842385","2.545","2.48","3","123"
"119919.53955555557","2019-11-25T11:19:55.901Z","23.0546425","72.4769116","51.20404306842385","2.45","2.55","3","123"
"119974.37866666669","2019-11-25T11:19:55.959Z","23.0546415","72.4769114","51.21304306842385","2.359","2.45","3","123"
"120029.2177777778","2019-11-25T11:19:56.017Z","23.0546401","72.4769113","51.18904306842385","2.46","2.36","3","123"
"120084.05688888891","2019-11-25T11:19:56.075Z","23.0546388","72.4769113","51.19304306842385","2.504","2.46","3","123"
"120138.896","2019-11-25T11:19:56.134Z","23.0546376","72.4769114","51.21904306842385","2.551","2.5","3","123"
